"Date","Official Bank Rate              [a] [b]             IUDBEDR"
"09 Oct 78","10"
"06 Oct 78","10"
"05 Oct 78","10"
"04 Oct 78","10"
"03 Oct 78","10"
"02 Oct 78","10"
"29 Sep 78","10"
"28 Sep 78","10"
"27 Sep 78","10"
"26 Sep 78","10"
"25 Sep 78","10"
"22 Sep 78","10"
"21 Sep 78","10"
"20 Sep 78","10"
"19 Sep 78","10"
"18 Sep 78","10"
"15 Sep 78","10"
"14 Sep 78","10"
"13 Sep 78","10"
"12 Sep 78","10"
"11 Sep 78","10"
"08 Sep 78","10"
"07 Sep 78","10"
"06 Sep 78","10"
"05 Sep 78","10"
"04 Sep 78","10"
"01 Sep 78","10"
"31 Aug 78","10"
"30 Aug 78","10"
"29 Aug 78","10"
"25 Aug 78","10"
"24 Aug 78","10"
"23 Aug 78","10"
"22 Aug 78","10"
"21 Aug 78","10"
"18 Aug 78","10"
"17 Aug 78","10"
"16 Aug 78","10"
"15 Aug 78","10"
"14 Aug 78","10"
"11 Aug 78","10"
"10 Aug 78","10"
"09 Aug 78","10"
"08 Aug 78","10"
"07 Aug 78","10"
"04 Aug 78","10"
"03 Aug 78","10"
"02 Aug 78","10"
"01 Aug 78","10"
"31 Jul 78","10"
"28 Jul 78","10"
"27 Jul 78","10"
"26 Jul 78","10"
"25 Jul 78","10"
"24 Jul 78","10"
"21 Jul 78","10"
"20 Jul 78","10"
"19 Jul 78","10"
"18 Jul 78","10"
"17 Jul 78","10"
"14 Jul 78","10"
"13 Jul 78","10"
"12 Jul 78","10"
"11 Jul 78","10"
"10 Jul 78","10"
"07 Jul 78","10"
"06 Jul 78","10"
"05 Jul 78","10"
"04 Jul 78","10"
"03 Jul 78","10"
"30 Jun 78","10"
"29 Jun 78","10"
"28 Jun 78","10"
"27 Jun 78","10"
"26 Jun 78","10"
"23 Jun 78","10"
"22 Jun 78","10"
"21 Jun 78","10"
"20 Jun 78","10"
"19 Jun 78","10"
"16 Jun 78","10"
"15 Jun 78","10"
"14 Jun 78","10"
"13 Jun 78","10"
"12 Jun 78","10"
"09 Jun 78","10"
"08 Jun 78","10"
"07 Jun 78","9"
"06 Jun 78","9"
"05 Jun 78","9"
"02 Jun 78","9"
"01 Jun 78","9"
"31 May 78","9"
"30 May 78","9"
"26 May 78","9"
"25 May 78","9"
"24 May 78","9"
"23 May 78","9"
"22 May 78","9"
"19 May 78","9"
"18 May 78","9"
"17 May 78","9"
"16 May 78","9"
"15 May 78","9"
"12 May 78","8.75"
"11 May 78","8.75"
"10 May 78","8.75"
"09 May 78","8.75"
"08 May 78","8.75"
"05 May 78","7.5"
"04 May 78","7.5"
"03 May 78","7.5"
"02 May 78","7.5"
"28 Apr 78","7.5"
"27 Apr 78","7.5"
"26 Apr 78","7.5"
"25 Apr 78","7.5"
"24 Apr 78","7.5"
"21 Apr 78","7.5"
"20 Apr 78","7.5"
"19 Apr 78","7.5"
"18 Apr 78","7.5"
"17 Apr 78","7.5"
"14 Apr 78","7.5"
"13 Apr 78","7.5"
"12 Apr 78","7.5"
"11 Apr 78","6.5"
"10 Apr 78","6.5"
"07 Apr 78","6.5"
"06 Apr 78","6.5"
"05 Apr 78","6.5"
"04 Apr 78","6.5"
"03 Apr 78","6.5"
"31 Mar 78","6.5"
"30 Mar 78","6.5"
"29 Mar 78","6.5"
"28 Mar 78","6.5"
"23 Mar 78","6.5"
"22 Mar 78","6.5"
"21 Mar 78","6.5"
"20 Mar 78","6.5"
"17 Mar 78","6.5"
"16 Mar 78","6.5"
"15 Mar 78","6.5"
"14 Mar 78","6.5"
"13 Mar 78","6.5"
"10 Mar 78","6.5"
"09 Mar 78","6.5"
"08 Mar 78","6.5"
"07 Mar 78","6.5"
"06 Mar 78","6.5"
"03 Mar 78","6.5"
"02 Mar 78","6.5"
"01 Mar 78","6.5"
"28 Feb 78","6.5"
"27 Feb 78","6.5"
"24 Feb 78","6.5"
"23 Feb 78","6.5"
"22 Feb 78","6.5"
"21 Feb 78","6.5"
"20 Feb 78","6.5"
"17 Feb 78","6.5"
"16 Feb 78","6.5"
"15 Feb 78","6.5"
"14 Feb 78","6.5"
"13 Feb 78","6.5"
"10 Feb 78","6.5"
"09 Feb 78","6.5"
"08 Feb 78","6.5"
"07 Feb 78","6.5"
"06 Feb 78","6.5"
"03 Feb 78","6.5"
"02 Feb 78","6.5"
"01 Feb 78","6.5"
"31 Jan 78","6.5"
"30 Jan 78","6.5"
"27 Jan 78","6.5"
"26 Jan 78","6.5"
"25 Jan 78","6.5"
"24 Jan 78","6.5"
"23 Jan 78","6.5"
"20 Jan 78","6.5"
"19 Jan 78","6.5"
"18 Jan 78","6.5"
"17 Jan 78","6.5"
"16 Jan 78","6.5"
"13 Jan 78","6.5"
"12 Jan 78","6.5"
"11 Jan 78","6.5"
"10 Jan 78","6.5"
"09 Jan 78","6.5"
"06 Jan 78","7"
"05 Jan 78","7"
"04 Jan 78","7"
"03 Jan 78","7"
"30 Dec 77","7"
